Point_ID,Revisited_point,Coarse,Clay,Sand,Silt,pH(CaCl2),pH(H2O),EC,OC,CaCO3,P,N,K,Elevation,LC1,LU1,Soil_Stones,NUTS_0,NUTS_1,NUTS_2,NUTS_3,LC1_Desc,LU1_Desc
34043428,No,60,15,22,62,4.3,4.93,29.9,114.3,1,88.6,10.2,417.3,78,C10,U111,3,UK,UKL,UKL1,UKL13,Broadleaved woodland,Agriculture (excluding fallow land and kitchen gardens)
33903662,No,18,12,44,44,5.1,5.45,57.7,36.8,1,18.8,3.9,148.7,171,C33,U362,2,UK,UKM,UKM9,UKM94,Other mixed woodland,Sport
34083688,No,2,18,33,49,3.9,4.07,65,33.8,0,26.9,3.8,209.6,101,E20,U111,1,UK,UKM,UKM9,UKM94,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
32883682,No,3,14,35,51,4.7,4.87,114.4,92.4,1,42.2,9.5,232.3,154,E20,U111,1,UK,UKN,UKN1,UKN12,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
32703676,No,3,24,22,54,5.1,5.18,92.6,64.1,1,42.5,6,123,96,E30,U111,1,UK,UKN,UKN1,UKN12,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens)
32403658,No,4,10,39,51,4.6,4.77,47.4,38.1,1,21.6,3.6,47.5,228,E20,U111,3,UK,UKN,UKN1,UKN12,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
32283648,No,5,9,37,54,4.4,4.65,51.5,38,1,29.9,3.7,80.4,194,E20,U111,3,UK,UKN,UKN1,UKN10,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
32243630,No,3,10,40,51,4.4,4.64,101.2,64.6,0,85.8,5.7,205.5,178,E20,U111,2,UK,UKN,UKN1,UKN16,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
32723634,No,7,23,23,55,5.1,5.32,63.1,41.9,0,15.1,4.3,104.3,73,E20,U111,2,UK,UKN,UKN1,UKN13,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
35163414,No,3,12,37,51,4,4.14,142.7,64.8,1,38.3,6.3,179.9,245,E20,U111,1,UK,UKD,UKD6,UKD62,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
33283122,No,23,23,29,48,6,6.2,27,34.1,1,15.9,4.2,34.4,90,B53,U111,1,UK,UKK,UKK4,UKK43,Other Leguminous  and mixtures for fodder,Agriculture (excluding fallow land and kitchen gardens)
34403708,No,11,12,41,47,4.7,5,56.4,48,0,73.1,4.7,114.8,297,E20,U111,1,UK,UKM,UKM9,UKM95,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
34843884,No,42,10,39,50,3.8,4.02,35,62.3,1,44.9,4.5,163.9,401,E10,U111,1,UK,UKM,UKM6,UKM62,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50642910,No,18,18,33,48,4.4,4.8,6.73,18.8,1,8.9,1.7,76,903,C21,U120,4,SK,SK0,SK03,SK032,Spruce dominated coniferous woodland,FORESTRY
52142920,No,14,25,14,61,5.9,6.17,9.15,15.8,1,65.1,1.6,368.2,113,B13,U111,1,SK,SK0,SK04,SK042,Barley,Agriculture (excluding fallow land and kitchen gardens)
50602934,No,14,25,29,46,5.8,6.03,8.07,19.7,1,27.5,1.9,115.3,792,B15,U111,4,SK,SK0,SK04,SK041,Oats,Agriculture (excluding fallow land and kitchen gardens)
50102914,No,14,10,52,38,4,4.31,7.26,47.1,0,12.7,3.2,67.9,1135,C21,U120,1,SK,SK0,SK03,SK031,Spruce dominated coniferous woodland,FORESTRY
48822884,No,13,15,34,51,5.3,5.63,7.6,22.5,0,7.2,2.4,63.4,398,E20,U111,2,SK,SK0,SK02,SK022,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
49242832,No,31,33,11,56,7.1,7.42,15.87,18.9,8,25.2,2.2,310.3,215,B11,U111,1,SK,SK0,SK02,SK023,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49402872,No,43,28,13,59,6.5,6.62,14.93,23.6,2,23,2.4,261.7,254,B52,U111,1,SK,SK0,SK02,SK022,Lucerne,Agriculture (excluding fallow land and kitchen gardens)
49702880,No,34,17,25,58,5.2,5.55,13.32,42.8,0,15.6,3.7,186.3,565,C10,U120,1,SK,SK0,SK03,SK032,Broadleaved woodland,FORESTRY
50222920,No,18,6,57,37,7.2,7.51,24.3,91.3,488,7.2,3.1,40.4,1041,C21,U120,1,SK,SK0,SK03,SK031,Spruce dominated coniferous woodland,FORESTRY
50522866,No,15,33,12,55,5.9,5.98,10.43,11.2,1,26,1.3,133.1,348,B16,U111,1,SK,SK0,SK03,SK032,Maize,Agriculture (excluding fallow land and kitchen gardens)
49542830,No,13,37,14,49,6.8,6.97,11.14,17.5,1,48.3,2,165.3,161,B11,U111,1,SK,SK0,SK02,SK023,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
49642882,No,60,25,23,52,5.2,5.6,14.42,44.7,0,17.9,3.4,730.7,597,C21,U120,1,SK,SK0,SK02,SK022,Spruce dominated coniferous woodland,FORESTRY
50002954,No,6,20,32,48,4.7,5.04,6.93,19.2,0,8.6,2.3,44.5,787,E20,U111,1,SK,SK0,SK03,SK031,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50142948,No,20,33,12,55,4.2,4.63,9.05,30.2,1,7.3,3.1,121.6,1120,C21,U120,1,SK,SK0,SK03,SK031,Spruce dominated coniferous woodland,FORESTRY
51542896,No,19,29,17,55,7,7.3,14.51,14.6,3,9.2,1.8,152.8,165,B11,U111,1,SK,SK0,SK04,SK042,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51362950,No,15,24,29,47,5.9,6.15,8.15,8.8,0,20.1,1.3,111.5,426,B11,U111,1,SK,SK0,SK04,SK041,Common wheat,Agriculture (excluding fallow land and kitchen gardens)
51002942,No,8,13,44,43,4.5,4.88,9.46,20.1,0,11.1,2.4,38,804,E20,U111,1,SK,SK0,SK04,SK041,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50302926,No,28,31,12,57,4.7,5.11,8.39,20.6,0,7.8,2.4,89.4,682,E20,U111,4,SK,SK0,SK03,SK031,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
50602888,No,14,13,43,44,4.8,5.14,8.96,11.6,0,5.5,1.4,101,495,C10,U120,1,SK,SK0,SK03,SK032,Broadleaved woodland,FORESTRY
50562924,No,20,11,55,34,5,5.33,26.1,88.9,1,22.8,6.2,404.8,997,C21,U120,4,SK,SK0,SK04,SK041,Spruce dominated coniferous woodland,FORESTRY
50322912,No,22,11,53,37,4.9,5.44,9.81,31.5,0,14.5,2.7,134,1039,C31,U120,3,SK,SK0,SK03,SK032,Spruce dominated mixed woodland,FORESTRY
50562928,No,10,15,49,36,7,7.26,15.54,28.7,16,8.9,1.7,66.9,1014,C33,U120,4,SK,SK0,SK04,SK041,Other mixed woodland,FORESTRY
46742602,No,22,21,24,55,4.5,5,19.66,40.6,0,8.4,3.4,55.4,1387,C21,U120,1,AT,AT2,AT21,AT213,Spruce dominated coniferous woodland,FORESTRY
47262606,No,17,8,55,37,3.2,3.66,17.96,134.8,1,31.4,6.7,98,1283,C21,U120,1,SI,SI0,SI03,SI034,Spruce dominated coniferous woodland,FORESTRY
46842602,No,12,22,15,63,5.3,5.6,11.73,54.4,0,8.3,5,180.3,933,E20,U111,1,SI,SI0,SI03,SI034,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46682546,No,38,21,14,65,6.1,6.3,20.7,119.8,4,12,9.7,199,1050,C33,U120,1,SI,SI0,SI04,SI041,Other mixed woodland,FORESTRY
47102628,No,16,7,46,46,3.5,3.92,28.8,220.6,0,23.3,12.5,127.6,1349,C23,U120,1,SI,SI0,SI03,SI033,Other coniferous woodland,FORESTRY
47162614,No,36,15,41,44,3.8,4.12,10.52,58.8,1,24.9,4.2,63.8,892,C21,U120,1,SI,SI0,SI03,SI033,Spruce dominated coniferous woodland,FORESTRY
47242610,No,27,11,39,50,3.3,3.78,13.74,97.4,1,22.3,5,99.8,1217,C31,U120,1,SI,SI0,SI03,SI033,Spruce dominated mixed woodland,FORESTRY
47382606,No,25,9,50,41,4.7,5.08,17.49,41.7,1,24.5,4.2,147.2,997,E20,U111,1,SI,SI0,SI03,SI032,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
47442606,No,10,16,34,49,4.4,4.74,9.54,39.5,1,4.4,2.4,88.5,875,C22,U120,2,SI,SI0,SI03,SI032,Pine dominated coniferous woodland,FORESTRY
47302608,No,21,8,51,41,5.3,5.57,17.54,41.7,4,18.8,2.9,76.5,1450,C21,U120,1,SI,SI0,SI03,SI033,Spruce dominated coniferous woodland,FORESTRY
47182610,No,23,14,36,50,3.1,3.56,15.3,125.2,1,18.2,5.1,77.7,915,C21,U120,1,SI,SI0,SI03,SI033,Spruce dominated coniferous woodland,FORESTRY
47442612,No,12,14,32,54,3.8,4.08,11.66,77.9,1,10.7,4.5,87.5,1017,C31,U120,1,SI,SI0,SI03,SI032,Spruce dominated mixed woodland,FORESTRY
46882592,No,38,12,28,59,6.9,7.15,35.4,152.2,105,11.3,6.5,66.3,807,C31,U120,1,SI,SI0,SI03,SI034,Spruce dominated mixed woodland,FORESTRY
46802588,No,13,22,17,60,4.8,5.25,16.79,80.1,1,7.9,7.7,146.1,1427,E20,U111,2,SI,SI0,SI04,SI041,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46762518,No,46,15,22,63,6.8,6.89,41.8,159.7,22,17.9,11.4,98,1172,C33,U120,2,SI,SI0,SI03,SI038,Other mixed woodland,FORESTRY
46302578,No,21,10,66,23,6.4,6.55,13.05,30.7,5,5.5,2.6,43.1,1391,C31,U120,1,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46362588,No,8,21,17,61,4.8,5.15,14.61,66.3,1,10,4.5,60.2,1073,C31,U120,2,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46702512,No,14,24,15,61,6.4,6.58,18,61.1,10,4.5,3.8,50.8,798,C31,U120,2,SI,SI0,SI03,SI038,Spruce dominated mixed woodland,FORESTRY
46362570,No,10,21,20,59,3.4,3.76,14.34,94.1,2,22.5,7,61.9,1235,D10,U120,1,SI,SI0,SI04,SI042,Shrubland with sparse tree cover,FORESTRY
46562596,No,20,6,69,25,3.3,3.9,27.3,128.2,1,31.2,6.6,263.3,1184,C23,U120,2,SI,SI0,SI04,SI042,Other coniferous woodland,FORESTRY
46882520,No,43,10,41,49,6.7,6.81,68.9,245.1,28,22.1,17.9,183.4,1236,E10,U120,2,SI,SI0,SI03,SI037,Grassland with sparse tree/shrub cover,FORESTRY
46982506,No,21,26,12,62,4,4.44,7.37,39.1,1,3.6,3,74.7,500,C31,U120,1,SI,SI0,SI03,SI037,Spruce dominated mixed woodland,FORESTRY
46622506,No,31,22,21,58,6.7,6.88,22.4,90.6,66,7.2,5.7,92.1,1166,C31,U120,1,SI,SI0,SI03,SI038,Spruce dominated mixed woodland,FORESTRY
46702502,No,51,20,20,60,6.8,7.04,36.7,135.3,51,11.3,8.8,126.3,1241,C10,U120,2,SI,SI0,SI03,SI038,Broadleaved woodland,FORESTRY
46542526,No,37,15,23,62,6.8,6.92,41.1,170.6,63,22,13.1,161.4,1041,C10,U120,3,SI,SI0,SI03,SI038,Broadleaved woodland,FORESTRY
46702596,No,5,4,76,20,4.4,4.8,36.6,441.9,15,63.9,22.4,327.7,1038,C31,U120,2,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46082606,No,9,16,20,64,3.6,3.88,14.94,87.4,1,16.9,6.3,88,1288,C21,U120,1,SI,SI0,SI04,SI042,Spruce dominated coniferous woodland,FORESTRY
46122606,No,36,24,21,55,5.3,5.54,12.76,70,2,8.5,4.5,92.3,1320,C31,U120,1,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46142604,No,28,30,14,55,5,5.47,7.78,28.8,3,0,2.4,121.6,894,C31,U120,2,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46382502,No,28,28,11,62,7,7.24,23.2,62.9,28,17.9,6,158.8,656,E10,U111,1,SI,SI0,SI04,SI044,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
46282600,No,14,5,62,33,4,4.49,60.6,432.8,15,45.4,23,368.9,1420,C23,U420,4,SI,SI0,SI04,SI042,Other coniferous woodland,Semi-natural and natural areas not in use
45862576,No,18,18,38,44,7.3,7.92,18.16,20.3,411,0,1.7,31,499,C10,U120,4,SI,SI0,SI04,SI043,Broadleaved woodland,FORESTRY
46542598,No,25,23,19,58,6.7,6.86,37.6,70.7,55,10,4.2,70.6,1387,C23,U120,2,SI,SI0,SI04,SI042,Other coniferous woodland,FORESTRY
46342584,No,10,9,48,42,4.3,4.56,59.6,325.7,3,38.8,15.6,240,1076,C31,U120,4,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46282592,No,28,18,18,64,6.2,6.26,39.8,102.9,37,15.1,6.6,133.9,1237,C31,U120,1,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
46302588,No,15,15,33,51,4.3,4.63,20.2,68.2,1,20.2,4.7,74.5,1244,C21,U120,1,SI,SI0,SI04,SI042,Spruce dominated coniferous woodland,FORESTRY
46182544,No,10,16,17,67,4.8,5.2,19.17,115.3,3,19.5,9.1,131.6,1251,C10,U120,3,SI,SI0,SI04,SI043,Broadleaved woodland,FORESTRY
46402522,No,21,14,48,39,4,4.34,8.86,33.6,0,7.7,2.2,29.8,653,C10,U120,2,SI,SI0,SI03,SI038,Broadleaved woodland,FORESTRY
46082588,No,32,5,61,34,6.3,6.53,78,378.3,107,48.4,19.1,364.9,1320,C32,U420,3,SI,SI0,SI04,SI043,Pine dominated mixed woodland,Semi-natural and natural areas not in use
46222554,No,58,23,17,60,6.7,6.85,37.1,116.9,7,11.2,8.5,154.1,1166,C31,U120,1,SI,SI0,SI04,SI043,Spruce dominated mixed woodland,FORESTRY
46302542,No,42,18,18,64,6,6.22,34.2,124.8,37,10.3,8.5,162.1,1009,C31,U120,1,SI,SI0,SI04,SI043,Spruce dominated mixed woodland,FORESTRY
46242604,No,30,40,8,53,4.7,5.14,9.2,47.5,1,4.8,3.8,206.6,1157,C31,U120,2,SI,SI0,SI04,SI042,Spruce dominated mixed woodland,FORESTRY
49104984,No,13,6,68,26,4,4.41,3.32,14.2,0,16.9,0.6,21.7,182,C32,U120,1,FI,FI1,FI1D,FI1D7,Pine dominated mixed woodland,FORESTRY
48685050,No,5,1,92,7,3.7,4.38,47.4,497.3,0,36.3,12.6,497.9,286,C22,U420,1,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,Semi-natural and natural areas not in use
47325030,No,14,5,64,32,3.8,4.53,51,442.4,0,49.1,25.3,328.3,484,C10,U420,1,SE,SE3,SE33,SE332,Broadleaved woodland,Semi-natural and natural areas not in use
47185040,No,47,6,71,23,3.4,4.05,4.22,16.4,0,9,0.8,21,411,C10,U120,4,SE,SE3,SE33,SE332,Broadleaved woodland,FORESTRY
46805054,No,28,10,39,51,4.4,5,10.31,30.7,0,26,2.4,84.2,502,C10,U361,1,SE,SE3,SE33,SE332,Broadleaved woodland,"Amenities, museum, leisure (e.g. parks, botanical gardens)"
48265034,No,21,13,45,42,4,4.33,3.59,26.9,1,26.8,1.1,15,354,C10,U420,1,SE,SE3,SE33,SE332,Broadleaved woodland,Semi-natural and natural areas not in use
48525072,No,4,9,72,19,4.4,4.75,4.16,2.9,0,10.4,0.2,25.2,313,C32,U120,2,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
48505068,No,12,4,79,18,3.6,4.4,4.2,9.5,0,7,0.5,16.9,321,C32,U120,3,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
48585066,No,16,6,69,26,4.1,4.33,7.4,24.3,0,39.9,1.1,20.3,307,C22,U120,1,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
48585070,No,10,6,64,30,4.1,4.47,3.19,8.9,1,19.4,0.5,6.2,347,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
47545012,No,19,6,71,23,4.1,4.5,2.96,9.5,0,20,0.5,17.1,351,C22,U120,2,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
48665052,No,20,5,73,23,4.1,4.69,3.85,13,0,31.3,0.7,13.1,284,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
47144998,No,8,1,93,6,3,3.84,55.6,517.2,0,80.8,13.6,503.7,478,D20,U420,1,SE,SE3,SE33,SE332,Shrubland without tree cover,Semi-natural and natural areas not in use
48845030,No,11,4,74,23,4,4.34,6.64,11.6,0,8.4,0.6,7.9,254,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
48745020,No,11,4,81,15,4.3,4.84,3.84,7.6,1,43.3,0.4,8,282,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
46364808,No,12,9,36,55,4.9,5.2,1.73,2.8,1,11.2,0.3,8,447,C10,U120,4,SE,SE3,SE33,SE332,Broadleaved woodland,FORESTRY
46644842,No,26,6,66,29,3.7,4.16,5.67,22.2,1,46.2,1.2,23.5,464,C32,U420,4,SE,SE3,SE33,SE332,Pine dominated mixed woodland,Semi-natural and natural areas not in use
46544812,No,29,15,45,40,4.2,4.48,5.87,12.8,1,22.9,0.9,26.4,509,C10,U120,4,SE,SE3,SE33,SE332,Broadleaved woodland,FORESTRY
46044840,No,26,10,43,47,4.8,5.34,5.79,26,1,9.3,1.6,19.4,485,C10,U420,3,SE,SE3,SE33,SE332,Broadleaved woodland,Semi-natural and natural areas not in use
46664834,No,16,7,56,38,3.4,4.12,5.99,20.9,0,10.4,0.9,27.5,497,C32,U420,4,SE,SE3,SE33,SE332,Pine dominated mixed woodland,Semi-natural and natural areas not in use
48665056,No,14,5,70,25,4.3,4.8,3.92,15,1,12.4,0.7,11.7,293,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
45684700,No,9,7,59,34,5.2,5.68,6.04,15.3,0,0,1.3,50.2,632,C10,U420,2,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
45564752,No,28,10,35,55,4.2,4.32,14.51,29.3,1,16.2,1.9,34.2,511,C10,U120,2,SE,SE3,SE33,SE331,Broadleaved woodland,FORESTRY
45764748,No,4,7,45,48,4.2,4.62,5.66,10.2,0,17.2,0.8,14.4,502,C10,U120,1,SE,SE3,SE33,SE331,Broadleaved woodland,FORESTRY
45584738,No,18,8,42,50,4.5,4.97,24.1,35.2,0,8.5,3.5,16.4,533,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
45564742,No,8,7,46,47,5.3,5.59,20.4,12.6,0,5.4,1.4,10,595,C10,U420,2,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
45764738,No,3,10,48,42,4.3,4.7,2.97,8.7,0,35.6,0.6,13.8,490,C31,U120,1,SE,SE3,SE33,SE331,Spruce dominated mixed woodland,FORESTRY
45784742,No,4,6,58,35,4.2,4.62,8.27,9.8,0,0,0.8,21.6,570,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
46024734,No,20,5,61,34,4.9,5.31,11.92,14.2,0,4.5,1.2,10.7,586,C31,U120,2,SE,SE3,SE33,SE331,Spruce dominated mixed woodland,FORESTRY
45804726,No,12,6,39,54,5.7,6.15,15.57,123.9,1,8.3,6.9,67.4,462,C31,U120,1,SE,SE3,SE33,SE331,Spruce dominated mixed woodland,FORESTRY
45544744,No,8,9,44,47,4,4.6,3.76,13.9,0,7.9,1.1,17,490,C10,U420,2,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
47565014,No,7,6,57,36,4.5,4.79,37.6,87.6,0,10,3.8,55.1,348,C22,U120,2,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
45544708,No,29,11,41,48,4.2,4.45,4.07,19.1,0,0,1.1,18,612,C10,U420,2,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
47324868,No,6,6,57,37,3.7,4.55,9.14,111.4,0,15.4,3.9,65.4,318,C22,U120,4,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
47084862,No,23,7,62,31,3.7,4.15,4.44,17.6,0,22,0.8,20.4,472,C32,U120,2,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
47204874,No,9,23,30,47,4.4,4.65,4.01,18.5,0,11.3,0.8,28.4,351,C22,U120,3,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
47184868,No,5,11,38,52,4.6,4.6,4.79,12.2,0,9.1,0.7,14.9,423,C32,U120,3,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
47344852,No,2,6,57,37,3.7,4.4,16.07,67.6,0,25.7,2.2,58.7,435,C22,U120,3,SE,SE3,SE33,SE332,Pine dominated coniferous woodland,FORESTRY
45604678,No,9,9,52,39,4.9,5.41,7.43,8.3,1,0,0.8,14.4,760,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
45384674,No,12,11,35,54,4.7,5.28,6.75,28.2,0,5.4,2.4,18.7,754,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
46164762,No,5,7,51,42,4.2,4.32,12.01,13.9,0,12.1,1.2,21.7,649,C10,U361,1,SE,SE3,SE33,SE331,Broadleaved woodland,"Amenities, museum, leisure (e.g. parks, botanical gardens)"
47344996,No,26,7,54,39,3.6,4.21,4.01,11.2,0,27.8,0.7,19.9,469,C10,U120,1,SE,SE3,SE33,SE332,Broadleaved woodland,FORESTRY
45404744,No,4,40,8,52,4.3,4.36,13.75,24.2,0,12.2,2.4,74.6,475,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
45004612,No,13,8,37,55,4.1,4.45,4.57,58.1,1,6.3,2.7,23.9,514,C31,U120,1,SE,SE3,SE32,SE322,Spruce dominated mixed woodland,FORESTRY
45484756,No,38,15,34,51,4.3,4.36,11.39,17.2,1,4.5,1.2,26,519,C10,U420,1,SE,SE3,SE33,SE331,Broadleaved woodland,Semi-natural and natural areas not in use
47204802,No,8,6,55,39,3.6,4.34,9.26,74.9,0,19.6,3.1,63.2,479,C21,U120,4,SE,SE3,SE33,SE332,Spruce dominated coniferous woodland,FORESTRY
47164802,No,34,4,76,20,3.5,4.17,2.57,6.4,1,0,0.4,18.5,411,C23,U120,4,SE,SE3,SE33,SE332,Other coniferous woodland,FORESTRY
47564910,No,33,28,19,53,4.1,4.34,9.86,23.8,0,15.9,1.4,50.1,435,C21,U120,1,SE,SE3,SE33,SE332,Spruce dominated coniferous woodland,FORESTRY
47524906,No,12,9,52,39,3.9,4.3,15.45,48.2,0,12.6,2.5,34.2,393,C31,U120,1,SE,SE3,SE33,SE332,Spruce dominated mixed woodland,FORESTRY
47484840,No,28,3,77,20,3.4,4.01,2.28,7.7,1,0,0.5,12.2,413,C32,U120,2,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
45624636,No,22,7,46,48,3.2,3.98,6.66,28.8,1,5.6,1.4,56.1,444,C32,U120,3,SE,SE3,SE32,SE322,Pine dominated mixed woodland,FORESTRY
45504628,No,17,6,53,40,3.6,4.16,6.47,52.9,0,7.6,2.3,44.1,566,C31,U120,1,SE,SE3,SE32,SE322,Spruce dominated mixed woodland,FORESTRY
45224612,No,29,5,56,39,3.7,4.07,18.57,39.7,1,19,2,40.6,416,C31,U120,3,SE,SE3,SE32,SE322,Spruce dominated mixed woodland,FORESTRY
45344602,No,14,8,50,42,3.5,4.11,5.86,17.6,1,0,0.9,31.1,490,C31,U120,3,SE,SE3,SE32,SE322,Spruce dominated mixed woodland,FORESTRY
45144632,No,21,7,39,54,5.2,5.68,4.18,9.5,1,4.8,0.8,14.6,457,C31,U120,1,SE,SE3,SE32,SE322,Spruce dominated mixed woodland,FORESTRY
47024834,No,4,4,63,33,3.8,4.38,6.22,22.3,0,15.8,1.6,20.9,432,C21,U120,1,SE,SE3,SE33,SE332,Spruce dominated coniferous woodland,FORESTRY
48405016,No,3,12,22,66,4.4,4.7,6.65,13.1,1,16.4,0.8,23,309,C32,U120,1,SE,SE3,SE33,SE332,Pine dominated mixed woodland,FORESTRY
55362724,No,16,32,12,56,5.3,5.69,10.16,25.7,1,0,2.8,61,1244,E10,U111,1,RO,RO1,RO12,RO124,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
54702802,No,39,14,26,60,5.2,5.4,69.1,72.5,1,6.7,6.3,731.7,1181,C31,U120,3,RO,RO2,RO21,RO215,Spruce dominated mixed woodland,FORESTRY
54062582,No,23,11,41,48,5,5.29,25.4,30.5,0,4.8,3.1,38.9,668,E10,U120,3,RO,RO4,RO41,RO415,Grassland with sparse tree/shrub cover,FORESTRY
53862602,No,7,7,48,44,3.8,3.92,13.62,34.4,0,11.3,1.9,34.8,1515,C21,U120,4,RO,RO1,RO12,RO126,Spruce dominated coniferous woodland,FORESTRY
53282678,No,9,19,27,53,4.4,4.71,11.57,11.1,0,0,1.4,24.9,1042,E20,U111,1,RO,RO1,RO12,RO121,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
55362714,No,11,39,9,52,4.9,5.3,5.38,21.5,1,0,2.5,136,1023,C21,U120,1,RO,RO1,RO12,RO124,Spruce dominated coniferous woodland,FORESTRY
55082602,No,15,23,22,55,6.4,6.46,88.6,61.1,5,17.6,5.3,249.8,1286,C31,U120,4,RO,RO1,RO12,RO122,Spruce dominated mixed woodland,FORESTRY
54562798,No,10,20,27,53,5.4,5.69,19.57,34.9,1,0,2.4,66.5,1052,C21,U120,1,RO,RO2,RO21,RO215,Spruce dominated coniferous woodland,FORESTRY
54822756,No,17,14,20,66,4.8,5.26,12.23,68.3,1,0,4.9,27.2,1131,C23,U120,1,RO,RO1,RO12,RO124,Other coniferous woodland,FORESTRY
54822720,No,6,26,14,60,4.4,4.57,41.2,39.8,1,6.6,3.7,415.4,989,B13,U111,1,RO,RO1,RO12,RO124,Barley,Agriculture (excluding fallow land and kitchen gardens)
53382660,No,35,17,34,48,4.9,5.22,25.3,32.2,1,7,3.1,363.4,1128,E10,U420,1,RO,RO1,RO12,RO121,Grassland with sparse tree/shrub cover,Semi-natural and natural areas not in use
55282736,No,12,13,33,53,4.4,4.63,19.28,20.4,0,0,1.9,26.2,1120,E20,U111,1,RO,RO1,RO12,RO124,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
54922754,No,24,39,8,53,5.5,5.82,14.43,11.9,1,5.2,1.5,140.5,729,E20,U111,1,RO,RO1,RO12,RO124,Grassland without tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
53122718,No,16,28,20,52,5.6,5.83,16.37,22.1,0,12.1,2.4,333.6,749,E10,U111,2,RO,RO1,RO11,RO113,Grassland with sparse tree/shrub cover,Agriculture (excluding fallow land and kitchen gardens)
54562744,No,11,28,17,55,4.3,4.55,23.7,22,1,7.6,2.5,83.2,512,E30,U111,1,RO,RO1,RO12,RO125,Spontaneously re-vegetated surfaces,Agriculture (excluding fallow land and kitchen gardens)
